"","id","rating","rating_sd","rating_se","dataset","chord_size","name","chord_nro","genre","register","pitchlow","pitchhigh","pitchrange","gill_09_harmonicity","har_18_harmonicity","milne_13_harmonicity","parn_88_root_ambig","parn_94_complex","stolz_15_periodicity","bowl_18_min_freq_dist","hutch_78_roughness","seth_93_roughness","vass_01_roughness","wang_13_roughness","jl_12_tonal","har_19_corpus","har_19_composite","sharpness","sproll","spflux","keyclar","spcentr","spirreg","Forte","neg_log_prob","CorpPop","CorpJazz","CorpClas","TDL","TDL1","register_N","midi","pc"
"54","te121c",6.77132867132867,0.937,0.171,"bowl18",4,"diminished triad + oct",NA,NA,58,54,66,12,0.108571428571429,0.727581329514965,0.587538205311478,2.50998007960223,0.254691197813928,-3.42000745058205,35.0027886441828,0.251985429420308,1.441477861775,3.13823450294815,1.01243614428286,3,5.39321941461327,0.967922761339448,0.808812,1114.01,4.73326,0.674633,0.782613,0.833352,"3-10",4.64377597831346,5.91848520577946,7.57376481484081,4.64377597831346,1,1,3.57142857142857,"54-57-60-66","0-3-6-12"
"55","te82c",6.66433566433567,0.747,0.136,"bowl18",4,"te82c",NA,NA,59,55,64,9,0.0591666666666667,0.728916578223825,0.644295763132923,2.04939015319192,0.144918387734097,-4.51352388013769,24.0022820091254,0.347430573463034,1.93411356774937,4.61797452383411,1.18725598440416,1,6.22333874970109,0.901759396772633,0.772231,1103.58,5.68056,0.389394,0.73895,0.709787,"4-27B",3.09212901186637,2.41821647391762,2.60505692398376,3.09212901186637,1,1,4.85714285714286,"55-57-61-64","0-2-6-9"
"56","tr30c",6.56048951048951,0.924755326,0.168836451,"bowl18",3,"tr30c",NA,NA,57,54,66,12,0.0857142857142857,1.00354157407174,0.712561151403412,2.04939015319192,0.474047505406878,-2.32192809488736,35.0027886441828,0.134556672866391,0.579992892941239,1.16243349054795,0.58043961958429,3,2.19278502537322,1.3174665530914,0.799742,1113,3.43038,0.766329,0.78226,0.952305,"2-3",2.33315009581831,7.30058898374176,3.39080942738383,2.33315009581831,1,1,2.28571428571429,"54-57-66","0-3-12"
"57","tr41c",6.56048951048951,0.664363839,0.121295687,"bowl18",3,"minor triad (2)",NA,NA,60,55,63,8,0.133333333333333,0.928588602237831,0.702134069832943,2.04939015319192,0.169579496507099,-3.90689059560852,49.5014184214823,0.184096277977744,0.957901752209272,2.30349432605133,0.867505482446585,3,5.78116443842024,1.47591078393806,0.773209,987.499,4.2954,0.786874,0.73001,0.629045,"3-11A",3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,6.14285714285714,"55-60-63","0-5-8"
"58","te122c",6.56048951048951,0.887,0.162,"bowl18",4,"minor triad (r) + m6",NA,NA,60,55,63,8,0.233333333333333,0.815233587107258,0.593204732098434,2.16024689946929,0.0773581332867802,-3.32192809488736,17.4622158046733,0.442789425089746,2.04933617567189,5.10000226096281,1.09977775971611,1,4.72621718882644,0.745665542969686,0.806161,983.125,8.9788,0.870942,0.721632,0.464166,"4-20",3.50094154161012,3.54780574500476,3.45232845091035,3.50094154161012,1,1,6.14285714285714,"55-58-62-63","0-3-7-8"
"59","te138c",6.56048951048951,0.805,0.147,"bowl18",4,"major triad (r) + P4",NA,NA,60,56,63,7,0.197222222222222,0.801958787793059,0.706575278810354,2.16024689946929,0.111355385458377,-3.76920389926271,15.5570656762735,0.503470284461914,2.18671646948692,5.63063443459382,0.919617054191758,1,4.41608887236599,0.591573966461937,0.765063,1122.42,6.14527,0.705692,0.756843,0.346406,"4-14B",8.97748579111647,5.17976051672319,12.051101629319,8.97748579111647,1,1,6.14285714285714,"56-60-61-63","0-4-5-7"
"60","te204c",6.56048951048951,0.887,0.162,"bowl18",4,"power chord + m6",NA,NA,60,53,65,12,0.183333333333333,0.898206959300817,0.709916008353518,2.04939015319192,0.296306376473543,-3.32192809488736,15.5570656762735,0.353748478943803,1.41693377942314,3.47100445474464,0.958988018831289,3,1.59639251268661,0.713041015899253,0.756538,1050.42,6.12526,0.63737,0.664576,0.990602,"3-4A",8.97748579111647,10.0825631060162,12.051101629319,8.97748579111647,1,1,6.14285714285714,"53-60-61-65","0-7-8-12"
"61","te76c",6.45664335664336,0.774,0.141,"bowl18",4,"te76c",NA,NA,60,56,65,9,0.107407407407407,0.83411290484838,0.588306983990921,2.16024689946929,0.219306422220038,-3.52368437626202,25.4295319690724,0.318650230449448,1.85285069541307,4.5196920558181,1.02579522518582,1,6.28097720460181,1.14160229487981,0.781699,1043.35,7.95895,0.839232,0.705227,0.423533,"4-26",3.82007212224573,2.34742117126595,2.54958529563679,3.82007212224573,1,1,6.14285714285714,"56-58-61-65","0-2-5-9"
"62","te85c",6.45664335664336,0.626,0.114,"bowl18",4,"te85c",NA,NA,58,54,66,12,0.314285714285714,0.802289788464618,0.631533057415607,2.04939015319192,0.33519530434507,-4.40528402831866,22.6551374341554,0.326579184601314,1.43185599481745,2.96805963875511,0.942637459610461,3,1,0.524485319966561,0.791305,1114.01,7.04744,0.573051,0.753512,0.636203,"3-8A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.57142857142857,"54-56-60-66","0-2-6-12"
"63","te197c",6.45664335664336,0.774,0.141,"bowl18",4,"te197c",NA,NA,60,53,65,12,0.0666666666666667,0.727581329514965,0.587538205311478,2.50998007960223,0.234351705278385,-3.69776527867924,46.7231172893455,0.223403135256004,1.38379750786303,3.19388019649336,0.910967249357675,3,3.27067796865568,0.794122064714481,0.740424,882.861,9.58975,0.389996,0.626293,0.927342,"3-10",4.64377597831346,5.91848520577946,7.57376481484081,4.64377597831346,1,1,6.14285714285714,"53-59-62-65","0-6-9-12"
"64","te149c",6.34965034965035,0.583,0.106,"bowl18",4,"augmented triad + oct",NA,NA,59,54,66,12,0.314285714285714,0.802289788464618,0.631533057415607,2.20139815711603,0.258539951643454,-4.11280277795808,28.5436845415537,0.302981328606991,1.44754118347705,3.1315283926288,0.953022499371176,3,1,0.562714088785058,0.827853,1171.2,4.87614,0.657708,0.787829,0.914935,"3-8B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,4.85714285714286,"54-58-60-66","0-4-6-12"
"65","te173c",6.34965034965035,0.828,0.151,"bowl18",4,"suspended 4th + m7",NA,NA,60,54,64,10,0.0160565476190476,0.907772360666524,0.672732400497647,2.22287572090485,0.100530470289965,-4.53840779852542,30.24098034881,0.320790874065021,1.82890313437126,4.30284635621703,1.09244692553909,4,6.56755691054627,1.29896051398308,0.784386,1114.01,7.51902,0.73324,0.728461,0.588856,"4-23",8.97748579111647,4.54785696140397,5.96660221624384,8.97748579111647,1,1,6.14285714285714,"54-59-61-64","0-5-7-10"
"66","dy9c",6.28671328671329,0.686,0.125,"bowl18",2,"major 6th",NA,NA,60,55,64,9,0.466666666666667,1.00354157407174,0.712561151403412,2.04939015319192,0.546538122328582,-1.58496250072116,133.629838921995,0.0740345549818558,0.265942939644323,0.53711077904625,0.654001805258941,3,1,1.29182301948544,0.763582,984.135,3.90217,0.633211,0.75228,0.939854,"2-3",2.33315009581831,7.30058898374176,3.39080942738383,2.33315009581831,1,1,6.14285714285714,"55-64","0-9"
"67","tr14c",6.2458041958042,0.794376789,0.145032695,"bowl18",3,"tr14c",NA,NA,60,58,63,5,0.244444444444444,0.934734306954438,0.70414111353318,2.04939015319192,0.219085070871379,-3.64160416786859,28.5436845415537,0.291744220377056,1.10884458609598,2.86458806379416,1.06949498504466,3,3.4869120493249,1.07454842886573,0.838965,1315.54,3.28263,0.750498,0.84635,0.540794,"3-7A",8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,6.14285714285714,"58-60-63","0-2-5"
"68","dy3c",6.22377622377623,0.538,0.098,"bowl18",2,"minor 3rd",NA,NA,60,58,61,3,0.0671296296296296,1.00354157407174,0.712561151403412,2.04939015319192,0.398256547448771,-2.32192809488736,44.1007502178271,0.125093836563789,0.42704364917774,1.15993065919086,0.673529690547899,3,2.19278502537322,1.33279644498779,0.831306,1287.62,2.2013,0.660788,0.854172,0.559059,"2-3",2.33315009581831,7.30058898374176,3.39080942738383,2.33315009581831,1,1,6.14285714285714,"58-61","0-3"
"69","te59c",6.14195804195804,0.994,0.182,"bowl18",4,"minor triad (r) + M2",NA,NA,60,57,64,7,0.0666666666666667,0.801958787793059,0.706575278810354,2.29128784747792,0.180443880850976,-5.18016794670639,14.6839146725366,0.521254281380864,2.18038454344234,5.6811922008358,1.12577756831663,3,4.9709074761972,0.620297550897039,0.809311,1103.91,5.60898,0.594633,0.764377,0.905034,"4-14A",8.97748579111647,6.51773630057228,10.6648072681991,8.97748579111647,1,1,6.14285714285714,"57-59-60-64","0-2-3-7"
"70","te160c",6.14195804195804,0.758,0.138,"bowl18",4,"te160c",NA,NA,60,54,65,11,0.116666666666667,0.801958787793059,0.706575278810354,2.29128784747792,0.149470379590892,-4.43872187554087,38.101247710923,0.355319001390484,1.73907451528571,3.80575434601319,1.00324718318359,3,1,0.47733736598889,0.809221,1114.68,10.0054,0.751302,0.725075,0.637826,"4-14A",8.97748579111647,6.51773630057228,10.6648072681991,8.97748579111647,1,1,6.14285714285714,"54-58-63-65","0-4-9-11"
"71","tr47c",6.03601398496504,0.668675135,0.122082818,"bowl18",3,"tr47c",NA,NA,61,55,63,8,0.0472222222222222,0.802289788464618,0.631533057415607,2.04939015319192,0.173119833828484,-3.92437973557323,33.9443527452088,0.302207039938552,1.03359512018809,2.3691294021359,0.899797989262151,3,1,0.563968444371923,0.740948,983.125,4.50014,0.320963,0.710877,0.440269,"3-8A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,7.42857142857143,"55-61-63","0-6-8"
"72","te74c",6.03496503496504,0.669,0.122,"bowl18",4,"mu chord",NA,NA,60,56,63,7,0.104166666666667,0.907772360666524,0.672732400497647,2.22287572090485,0.129415238252202,-4.70792577480357,25.4295319690724,0.399769799447656,2.0360011306252,5.0893479713422,1.07869300041084,4,4.81233024966143,0.988999520394623,0.794279,1172.21,5.18888,0.715442,0.764441,0.328373,"4-23",8.97748579111647,4.54785696140397,5.96660221624384,8.97748579111647,1,1,6.14285714285714,"56-58-61-63","0-2-5-7"
"73","te174c",6.03496503496504,0.718,0.131,"bowl18",4,"suspended 4th + M7",NA,NA,60,54,65,11,0.0162103174603175,0.792841884635678,0.678210185899313,2.29128784747792,0.148879073504524,-4.70344529780426,30.24098034881,0.382351480687615,1.8137472850877,4.11377046577546,1.1492622609757,4,1,0.417317080832278,0.767945,991.537,11.4014,0.54479,0.678842,0.743929,"4-16B",8.97748579111647,10.4880282141244,12.051101629319,8.97748579111647,1,1,6.14285714285714,"54-59-61-65","0-5-7-11"
"74","tr13c",5.93111888111888,0.813676204,0.148556271,"bowl18",3,"tr13c",NA,NA,60,58,62,4,0.0666666666666667,0.879161456178333,0.619101564205231,2.12132034355964,0.227875682163196,-3.7233083338141,28.5436845415537,0.402995423404221,1.25765304677913,3.18478111318043,1.13262391493738,4,1,0.537515926827265,0.842905,1174.23,5.34364,0.652779,0.822839,0.522723,"3-6",8.97748579111647,8.8785903016903,12.051101629319,8.97748579111647,1,1,6.14285714285714,"58-60-62","0-2-4"
"75","tr37c",5.93111888111888,0.621455466,0.113461726,"bowl18",3,"tr37c",NA,NA,58,54,65,11,0.102380952380952,0.898206959300817,0.709916008353518,2.04939015319192,0.274152832497727,-3,48.0846694032278,0.239846280029235,0.857218247140221,1.82197554381996,0.71457476787699,3,1.94525976831915,0.933740748368826,0.81228,1114.34,9.78744,0.659289,0.734564,0.84818,"3-4A",8.97748579111647,10.0825631060162,12.051101629319,8.97748579111647,1,1,3.57142857142857,"54-58-65","0-4-11"
"76","te97c",5.93111888111888,0.724,0.132,"bowl18",4,"te97c",NA,NA,60,54,66,12,0.285714285714286,0.934734306954438,0.70414111353318,1.92506684375924,0.215232031610904,-3.87744375108173,22.6551374341554,0.283693136611946,1.25066816904543,2.62802456476651,0.954705383664851,3,3.06317911550661,1.0436508090517,0.771967,1113.33,8.81024,0.665356,0.739439,0.373124,"3-7B",3.87008572567373,6.41900145988659,12.051101629319,3.87008572567373,1,1,6.14285714285714,"54-56-63-66","0-2-9-12"
"77","te119c",5.93111888111888,0.932,0.17,"bowl18",4,"half diminished 7th chord",NA,NA,60,55,65,10,0.0601851851851852,0.728916578223825,0.644295763132923,2.36643191323985,0.195090476264568,-4.85872932612292,37.0841627681703,0.297088827406728,1.86802369282261,4.43049669584683,1.10300252891821,3,5.40872276234805,0.898839108063078,0.789781,954.863,5.49098,0.577731,0.679991,0.378322,"4-27A",4.97985225373369,5.22017005506107,4.26829436647932,4.97985225373369,1,1,6.14285714285714,"55-58-61-65","0-3-6-10"
"78","te115c",5.82727272727273,0.679,0.124,"bowl18",4,"power chord + m3",NA,NA,58,54,66,12,0.0146031746031746,0.934734306954438,0.70414111353318,1.92506684375924,0.315440419919873,-4.01064997042823,26.9416506280621,0.28326466733351,1.43327600085337,3.15809661858084,0.924293608376235,3,2.38478053078751,0.973996036488153,0.784539,1103.91,6.34696,0.834558,0.730991,0.513757,"3-7B",3.87008572567373,6.41900145988659,12.051101629319,3.87008572567373,1,1,3.57142857142857,"54-57-59-66","0-3-5-12"
"79","te146c",5.82727272727273,0.679,0.124,"bowl18",4,"te146c",NA,NA,60,55,64,9,0.0148958333333333,0.728916578223825,0.644295763132923,2.36643191323985,0.124659372381926,-5.1172832549574,30.24098034881,0.340552167279284,1.98283629984227,4.74846662293358,1.17522422630748,3,3.38557005074645,0.618630205096511,0.761378,991.2,8.33381,0.598173,0.682757,0.703509,"4-27A",4.97985225373369,5.22017005506107,4.26829436647932,4.97985225373369,1,1,6.14285714285714,"55-59-61-64","0-4-6-9"
"80","te177c",5.82727272727273,0.626,0.114,"bowl18",4,"te177c",NA,NA,60,54,64,10,0.0457142857142857,0.851740027175046,0.675052507383902,2.16024689946929,0.0918293672968044,-4.6993718459691,35.9627889954623,0.349195418606823,1.89632229269568,4.33758759687204,1.07233511235183,3,3.06317911550661,0.789812960568212,0.785322,991.873,6.55196,0.944765,0.717825,0.544876,"4-22B",8.97748579111647,5.52518358386449,9.85387705198279,8.97748579111647,1,1,6.14285714285714,"54-59-62-64","0-5-8-10"
"81","tr28c",5.72132867027972,0.730296743,0.133333333,"bowl18",3,"tr28c",NA,NA,58,55,65,10,0.0481481481481481,0.934734306954438,0.70414111353318,2.04939015319192,0.290364373661825,-3.1329145639794,37.0841627681703,0.199057934507344,0.880925002771849,2.00302813599434,0.708914990139169,3,3.61954522428821,1.23845502059857,0.796557,937.367,4.2323,0.65081,0.682496,0.482813,"3-7A",8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,3.57142857142857,"55-58-65","0-3-10"
"82","te72c",5.72027972027972,0.776,0.142,"bowl18",4,"te72c",NA,NA,58,55,67,12,0.0666666666666667,0.879161456178333,0.619101564205231,2.12132034355964,0.295347562764898,-3.54248125036058,24.0022820091254,0.408727577397555,1.53854903854376,3.20067192976787,1.07667884772678,4,1,0.528229778547697,0.763606,1103.24,5.42245,0.695185,0.709652,0.499504,"3-6",8.97748579111647,8.8785903016903,12.051101629319,8.97748579111647,1,1,3.57142857142857,"55-57-59-67","0-2-4-12"
"83","te79c",5.72027972027972,0.776,0.142,"bowl18",4,"power chord + M2",NA,NA,58,55,67,12,0.244444444444444,0.934734306954438,0.70414111353318,2.04939015319192,0.263450799315992,-3.87744375108173,24.0022820091254,0.295420669630613,1.37631347323951,2.98200817843139,0.995241845831177,3,3.4869120493249,1.06859254335558,0.786149,1103.91,4.69203,0.626871,0.756562,0.772512,"3-7A",8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,3.57142857142857,"55-57-60-67","0-2-5-12"
"84","te113c",5.72027972027972,0.73,0.133,"bowl18",4,"te113c",NA,NA,59,55,65,10,0.0564814814814815,0.907772360666524,0.672732400497647,2.22287572090485,0.190138984070596,-4.61888982224726,28.5436845415537,0.338156898341958,1.85204933638491,4.3838440629106,0.985223050091781,4,3.4869120493249,0.951369209110702,0.80469,983.125,5.61905,0.665418,0.686033,0.537278,"4-23",8.97748579111647,4.54785696140397,5.96660221624384,8.97748579111647,1,1,4.85714285714286,"55-58-60-65","0-3-5-10"
"85","te152c",5.72027972027972,0.86,0.157,"bowl18",4,"dominant 7th chord",NA,NA,60,54,64,10,0.0656547619047619,0.728916578223825,0.644295763132923,2.04939015319192,0.0923361033475774,-4.43016794670639,44.1007502178271,0.292291284903645,1.89872936471327,4.4620806432221,1.24313061285737,1,8.42519428100781,1.21941466589392,0.822515,1171.88,4.70852,0.771749,0.790905,0.501799,"4-27B",3.09212901186637,2.41821647391762,2.60505692398376,3.09212901186637,1,1,6.14285714285714,"54-58-61-64","0-4-7-10"
"86","tr53c",5.61643356643357,0.82000841,0.149712368,"bowl18",3,"tr53c",NA,NA,61,54,63,9,0.0982142857142857,0.934734306954438,0.70414111353318,2.04939015319192,0.242421824516714,-3.05664166714744,33.9443527452088,0.234586588080342,0.901290912049168,2.05049716156934,0.908279837152096,3,1.59639251268661,0.971100390845045,0.774311,1115.02,7.21146,0.776557,0.764175,0.276529,"3-7A",8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,7.42857142857143,"54-61-63","0-7-9"
"87","te143c",5.61643356643357,0.777,0.142,"bowl18",4,"power chord + M3",NA,NA,58,54,66,12,0.0423809523809524,0.898206959300817,0.709916008353518,2.04939015319192,0.232249217280964,-3.58496250072116,13.8597698690171,0.364357540207649,1.48585427296723,3.50070803099857,0.82293106312183,3,1,0.634009235045865,0.807652,1115.02,5.41946,0.728504,0.735186,0.489435,"3-4B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.57142857142857,"54-58-59-66","0-4-5-12"
"88","dy8c",5.54405594405594,0.577,0.105,"bowl18",2,"minor 6th",NA,NA,59,55,63,8,0.3,1.0699768326589,0.733508698953899,1.79743406854583,0.521849351328427,-2.32192809488736,115.129265731206,0.104841926074305,0.297656333641686,0.634433325622787,0.62113552213726,3,2.67428545596906,1.53378529359896,0.747439,982.789,2.47299,0.621326,0.730754,0.618694,"2-4",2.50511234872651,6.25113485824702,2.61404404066749,2.50511234872651,1,1,4.85714285714286,"55-63","0-8"
"89","te84c",5.51258741258741,0.629,0.115,"bowl18",4,"te84c",NA,NA,59,55,66,11,0.0648412698412698,0.712418541856751,0.617308583056919,2.36643191323985,0.116681654505158,-5.1172832549574,24.0022820091254,0.418784664683449,1.88173241365241,4.17601392433358,1.18146297332018,3,1,0.215147540863119,0.770592,1084.74,10.7232,0.369538,0.716093,0.400049,"4-29A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,4.85714285714286,"55-57-61-66","0-2-6-11"
"90","te123c",5.51258741258741,0.86,0.157,"bowl18",4,"minor triad (r) + M6",NA,NA,60,55,64,9,0.08,0.728916578223825,0.644295763132923,2.36643191323985,0.143136984528246,-4.86440934524794,35.9627889954623,0.329087876428097,1.90464264028127,4.52378385497897,1.04096433593171,3,5.11201769037551,0.816232457508785,0.812669,986.153,5.49712,0.913213,0.734381,0.737205,"4-27A",4.97985225373369,5.22017005506107,4.26829436647932,4.97985225373369,1,1,6.14285714285714,"55-58-62-64","0-3-7-9"
"91","te163c",5.51258741258741,0.681,0.124,"bowl18",4,"te163c",NA,NA,60,53,65,12,0.102222222222222,0.802289788464618,0.631533057415607,2.04939015319192,0.206916048091304,-4.0339273215261,38.101247710923,0.275349015920747,1.35626503954812,2.87087241761994,0.941934954009484,3,1,0.607478718836912,0.759013,1051.09,3.62645,0.602465,0.681799,1.04407,"3-8A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.14285714285714,"53-57-63-65","0-4-10-12"
"92","te190c",5.51258741258741,0.819,0.15,"bowl18",4,"te190c",NA,NA,60,53,65,12,0.0625,0.842879489623361,0.685685156085516,2.04939015319192,0.244475561160075,-4.00904340313837,14.6839146725366,0.364731895183236,1.43443486757538,3.45110701170922,0.872266649974414,4,1,0.534924105556475,0.760051,991.537,5.66037,0.460882,0.648606,0.741749,"3-5A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.14285714285714,"53-59-60-65","0-6-7-12"
"93","tr36c",5.40664335559441,0.773854363,0.14128583,"bowl18",3,"Italian 6th",NA,NA,59,55,65,10,0.0583333333333333,0.802289788464618,0.631533057415607,2.04939015319192,0.336613044130369,-3.93792706373901,50.9439326371874,0.209182262101296,0.919916273991195,2.0205720898396,0.951034859355421,3,1,0.714669538877625,0.740828,786.298,5.85676,0.401158,0.628622,0.282809,"3-8A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,4.85714285714286,"55-59-65","0-4-10"
"94","te77c",5.4055944055944,0.898,0.164,"bowl18",4,"te77c",NA,NA,58,55,65,10,0.277777777777778,0.851740027175046,0.675052507383902,2.10262993215139,0.091690852052679,-4.10416639998386,24.0022820091254,0.383229127425336,1.95215732159279,4.52258214612961,1.11806585173936,1,6.77381810231831,1.11946559918027,0.771415,983.462,5.99379,0.60709,0.681403,0.492609,"4-22A",8.97748579111647,3.73225929214014,7.59675433306551,8.97748579111647,1,1,3.57142857142857,"55-57-60-65","0-2-5-10"
